,Literature,Unnamed: 1,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,logP,logQ,logD,Label,cgroup
2943,,88,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,4.99,0.7525000000000001,3029,1.6074359097634274,-0.2843542823591062,-1.8917901921225337,Methane,0
2944,,89,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,7.257,0.98625,3029,1.981966520296,-0.013845406822053095,-1.995811927118053,Methane,0
2945,,90,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,9.029,1.08875,3029,2.200441619325342,0.0850302491845756,-2.1154113701407664,Methane,0
2946,,91,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,10.861,1.24875,3029,2.385178391297899,0.22214305098062626,-2.163035340317273,Methane,0
2947,,92,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,13.034,1.35875,3029,2.5675613279101888,0.30656515945328205,-2.2609961684569067,Methane,0
2948,,93,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,15.62,1.535,3029,2.7485521444115397,0.4285303810391604,-2.320021763372379,Methane,0
2949,,94,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,18.699,1.698125,3029,2.9284700464948235,0.5295247011984752,-2.3989453452963483,Methane,0
2950,,95,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,22.301,1.776875,3029,3.104631520509981,0.5748562034231272,-2.5297753170868535,Methane,0
2951,,96,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,26.573,1.913125,3029,3.279895662694146,0.6487380307175399,-2.631157631976606,Methane,0
2952,,97,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,31.573,1.9575,3029,3.4523023249794234,0.6716681488828211,-2.7806341760966022,Methane,0
2953,,98,,Methane,0,0,0,0,0.2495,-0.323,801.0,0.485,0.157,0.328,,,,358.0,37.477,2.124375,3029,3.6237274114772,0.7534776414682435,-2.8702497700089564,Methane,0
3019,,97,CS-CO2,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,0.482866043613707,0.436548223350253,3036,-0.7280160062107696,-0.8288564324844826,-0.10084042627371304,Methane,0
3020,,98,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,0.856697819314641,0.700507614213197,3036,-0.1546700254634455,-0.35595004358078525,-0.20128001811733975,Methane,0
3021,,99,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,1.32398753894081,0.964467005076141,3036,0.280648045794401,-0.03617965657750351,-0.3168277023719045,Methane,0
3022,,100,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,1.86915887850467,1.23857868020304,3036,0.625488532086129,0.21396449655520883,-0.41152403553092015,Methane,0
3023,,101,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,2.27414330218068,1.39086294416243,3036,0.8216034110124186,0.32992437765007704,-0.4916790333623416,Methane,0
3024,,102,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,3.05295950155763,1.68527918781725,3036,1.1161114485346009,0.5219312401784947,-0.5941802083561062,Methane,0
3025,,103,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,4.01869158878504,1.96954314720812,3036,1.3909563742257003,0.677801610885284,-0.7131547633404163,Methane,0
3026,,104,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,5.15576323987538,2.26395939086294,3036,1.6401151646811456,0.8171152232820738,-0.8229999413990718,Methane,0
3027,,105,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,6.35514018691588,2.50761421319796,3036,1.8492639637082449,0.9193317884499301,-0.9299321752583147,Methane,0
3028,,106,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,7.67912772585669,2.77157360406091,3036,2.0385059633467737,1.019415247006915,-1.0190907163398586,Methane,0
3029,,107,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,9.09657320872274,2.99492385786801,3036,2.2078977721323114,1.0969188081617731,-1.1109789639705383,Methane,0
3030,,108,,Methane,0,0,0,0,0.2495,-0.323,1045.0,0.48,0.08,0.4,,,,323.0,10.0155763239875,3.09644670050761,3036,2.3041415135417,1.130255228429367,-1.1738862851123328,Methane,0
3031,,109,CS-H2O,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,0.249221183800622,0.284263959390862,3037,-1.3894144884561386,-1.2578520380028426,0.13156245045329595,Methane,0
3032,,110,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,0.669781931464174,0.578680203045685,3037,-0.4008030950023538,-0.5470052803434935,-0.1462021853411397,Methane,0
3033,,111,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,1.13707165109034,0.812182741116751,3037,0.1284562304524733,-0.20802991350416186,-0.3364861439566352,Methane,0
3034,,112,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,1.58878504672897,1.00507614213197,3037,0.4629696025883543,0.005063301956537134,-0.45790630063181714,Methane,0
3035,,113,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,1.9626168224299,1.18781725888324,3037,0.6742786962555593,0.17211738661970563,-0.5021613096358536,Methane,0
3036,,114,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,2.27414330218068,1.27918781725888,3037,0.8216034110124186,0.24622535877343224,-0.5753780522389864,Methane,0
3037,,115,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,3.13084112149532,1.58375634517766,3037,1.141301697363158,0.45979945907149067,-0.6815022382916673,Methane,0
3038,,116,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,3.98753894080996,1.82741116751269,3037,1.3831742337836448,0.602900302712167,-0.7802739310714778,Methane,0
3039,,117,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,5.07788161993769,2.08121827411167,3037,1.6248941706707913,0.7329534309603626,-0.8919407397104288,Methane,0
3040,,118,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,6.29283489096573,2.3248730964467,3037,1.8394116672652343,0.8436654553761963,-0.995746211889038,Methane,0
3041,,119,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,7.63239875389408,2.50761421319796,3037,2.0324021804087566,0.9193317884499301,-1.1130703919588265,Methane,0
3042,,120,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,8.94080996884735,2.74111675126903,3037,2.1906261856236506,1.0083654108203295,-1.1822607748033211,Methane,0
3043,,121,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,323.0,10.0934579439252,2.8730964467005,3037,2.311887485656356,1.0553903494651917,-1.2564971361911643,Methane,0
3056,,134,CS-H2O,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,0.591900311526479,0.365482233502537,3039,-0.524417050969531,-1.006537609721936,-0.4821205587524051,Methane,0
3057,,135,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,1.18380062305295,0.6497461928934,3039,0.16873012959040765,-0.43117346481837293,-0.5999035944087806,Methane,0
3058,,136,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,1.90031152647975,0.883248730964466,3039,0.6420178340373407,-0.12414842952346063,-0.7661662635608013,Methane,0
3059,,137,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,2.3208722741433,1.02538071065989,3039,0.8419430952495428,0.02506396866320799,-0.8168791265863348,Methane,0
3060,,138,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,3.06853582554517,1.22842639593908,3039,1.1212005180420725,0.20573399741869275,-0.9154665206233799,Methane,0
3061,,139,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,3.95638629283489,1.43147208121827,3039,1.3753310563226209,0.3587033422001222,-1.0166277141224986,Methane,0
3062,,140,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,5.10903426791277,1.67512690355329,3039,1.6310103976882278,0.5158889257225318,-1.115121471965696,Methane,0
3063,,141,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,6.26168224299065,1.85786802030456,3039,1.834448877923105,0.6194296046633732,-1.2150192732597318,Methane,0
3064,,142,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,7.72585669781931,2.06091370558375,3039,2.0445727160290113,0.723149430863741,-1.3214232851652703,Methane,0
3065,,143,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,8.98753894080997,2.2233502538071,3039,2.195839055812184,0.7990151816384548,-1.3968238741737293,Methane,0
3066,,144,,Methane,0,0,0,0,0.2495,-0.323,998.0,0.53,0.15,0.38,,,,343.0,10.031152647975,2.34517766497461,3039,2.30569551540843,0.8523611623437465,-1.4533343530646836,Methane,0
3280,,244,AKFs3,Methane,0,0,0,0,0.2495,-0.323,630.0,0.28,0.033,0.247,,,,314.0,1.52963671128107,0.9929906542056063,3067,0.42503026360300394,-0.007034026657381166,-0.4320642902603851,Methane,0
3281,,245,,Methane,0,0,0,0,0.2495,-0.323,630.0,0.28,0.033,0.247,,,,314.0,4.89483747609942,1.679322429906537,3067,1.588181073408684,0.5183903965297604,-1.0697906768789238,Methane,0
3282,,246,,Methane,0,0,0,0,0.2495,-0.323,630.0,0.28,0.033,0.247,,,,314.0,8.03059273422562,2.01518691588785,3067,2.0832583402065366,0.7007119533237177,-1.3825463868828187,Methane,0
3283,,247,,Methane,0,0,0,0,0.2495,-0.323,630.0,0.28,0.033,0.247,,,,314.0,11.548757170172,2.190420560747663,3067,2.44657782686393,0.7840935622627688,-1.6624842646011615,Methane,0
3284,,248,,Methane,0,0,0,0,0.2495,-0.323,630.0,0.28,0.033,0.247,,,,314.0,18.3556405353728,2.482476635514013,3067,2.909936913391002,0.9092567052167728,-2.000680208174229,Methane,0
3285,,249,,Methane,0,0,0,0,0.2495,-0.323,630.0,0.28,0.033,0.247,,,,314.0,25.0095602294455,2.570093457943919,3067,3.2192581609462665,0.9439422632046628,-2.2753158977416037,Methane,0
3286,,252,AKFs5,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,1.52963671128107,1.299649532710275,3068,0.42503026360300394,0.26209463789864906,-0.16293562570435488,Methane,0
3287,,253,,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,4.58891013384321,2.190420560747663,3068,1.5236425522711134,0.7840935622627688,-0.7395489900083446,Methane,0
3288,,254,,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,7.95411089866156,2.686915887850462,3068,2.073688889190385,0.988394025775497,-1.0852948634148882,Methane,0
3289,,255,,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,11.2428298279158,3.095794392523362,3068,2.4197305768277437,1.130044542838525,-1.2896860339892187,Methane,0
3290,,256,,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,14.7609942638623,3.387850467289719,3068,2.691988178953897,1.220195639832823,-1.4717925391210738,Methane,0
3291,,257,,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,21.7973231357552,3.606892523364481,3068,3.081787170317661,1.282846604794489,-1.798940565523172,Methane,0
3292,,258,,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,28.4512428298279,3.679906542056069,3068,3.3481918443221597,1.302887355677935,-2.0453044886442244,Methane,0
3293,,259,,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,35.1051625239005,3.709112149532706,3068,3.5583482001095565,1.3107925351850487,-2.2475556649245076,Methane,0
3294,,260,,Methane,0,0,0,0,0.2495,-0.323,997.0,0.436,0.053,0.383,,,,314.0,38.4703632887189,3.709112149532706,3068,3.649888160148752,1.3107925351850487,-2.3390956249637034,Methane,0
3295,,261,AKFs7,Methane,0,0,0,0,0.2495,-0.323,1109.0,0.491,0.063,0.428,,,,314.0,1.75908221797323,1.197429906542056,3069,0.5647922059781623,0.18017751543076635,-0.38461469054739594,Methane,0
3296,,262,,Methane,0,0,0,0,0.2495,-0.323,1109.0,0.491,0.063,0.428,,,,314.0,4.89483747609942,2.248831775700931,3069,1.588181073408684,0.8104108705801409,-0.7777702028285431,Methane,0
3297,,263,,Methane,0,0,0,0,0.2495,-0.323,1109.0,0.491,0.063,0.428,,,,314.0,8.03059273422562,2.803738317757006,3069,2.0832583402065366,1.0309536401942938,-1.0523047000122427,Methane,0
3298,,264,,Methane,0,0,0,0,0.2495,-0.323,1109.0,0.491,0.063,0.428,,,,314.0,11.548757170172,3.154205607476631,3069,2.44657782686393,1.148736675850677,-1.2978411510132533,Methane,0
3299,,265,,Methane,0,0,0,0,0.2495,-0.323,1109.0,0.491,0.063,0.428,,,,314.0,18.4321223709369,3.3732476635514,3069,2.9140949235396683,1.2158759786883064,-1.6982189448513618,Methane,0
3300,,266,,Methane,0,0,0,0,0.2495,-0.323,1109.0,0.491,0.063,0.428,,,,314.0,24.8565965583173,3.533878504672894,3069,3.213123172378747,1.2623959943231988,-1.950727178055548,Methane,0
3395,,18,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,0.102,0.039,3077,-2.282782465697866,-3.2441936328524905,-0.9614111671546244,Methane,0
3396,,19,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,0.222,0.081,3077,-1.5050778971098575,-2.513306124309698,-1.0082282271998406,Methane,0
3397,,20,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,0.305,0.129,3077,-1.1874435023747254,-2.047942874620465,-0.8604993722457395,Methane,0
3398,,21,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,0.395,0.169,3077,-0.9288695140810151,-1.7778565640590636,-0.8489870499780484,Methane,0
3399,,22,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,0.551,0.242,3077,-0.5960204698292225,-1.4188175528254507,-0.8227970829962282,Methane,0
3400,,23,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,0.668,0.294,3077,-0.40346710544549125,-1.2241755116434554,-0.8207084061979641,Methane,0
3401,,24,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,0.78,0.341,3077,-0.2484613592984996,-1.07587280169862,-0.8274114424001204,Methane,0
3402,,25,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,0.975,0.421,3077,-0.025317807984289897,-0.8651224452997557,-0.8398046373154657,Methane,0
3403,,26,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,1.939,0.753,3077,0.6621723762605147,-0.2836900511822435,-0.9458624274427583,Methane,0
3404,,27,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,3.104,1.06,3077,1.1326916023209723,0.058268908123975824,-1.0744226941969965,Methane,0
3405,,28,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,5.167,1.482,3077,1.6422922493050476,0.39339252687389514,-1.2488997224311524,Methane,0
3406,,29,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,6.49,1.699,3077,1.8702625307159986,0.530039842689795,-1.3402226880262036,Methane,0
3407,,30,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,9.13,2.048,3077,2.211565694606877,0.7168637071772613,-1.494701987429616,Methane,0
3408,,31,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,11.644,2.308,3077,2.454791025883377,0.836381348645853,-1.618409677237524,Methane,0
3409,,32,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,13.002,2.421,3077,2.565103191782277,0.8841806779559214,-1.6809225138263555,Methane,0
3410,,33,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,17.062,2.737,3077,2.836853768486503,1.006862430058542,-1.829991338427961,Methane,0
3411,,34,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,20.942,2.986,3077,3.04175671186527,1.0939346991169987,-1.9478220127482715,Methane,0
3412,,35,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,308.0,24.237,3.157,3077,3.187880391165681,1.1496222095758546,-2.0382581815898266,Methane,0
3413,,36,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,0.101,0.026,3078,-2.2926347621408776,-3.649658740960655,-1.3570239788197775,Methane,0
3414,,37,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,0.201,0.076,3078,-1.6044503709230613,-2.577021938695806,-0.9725715677727449,Methane,0
3415,,38,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,0.299,0.124,3078,-1.2073117055914506,-2.0874737133771,-0.8801620077856496,Methane,0
3416,,39,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,0.394,0.17,3078,-0.9314043696842031,-1.7719568419318752,-0.840552472247672,Methane,0
3417,,40,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,0.526,0.23,3078,-0.6424540662444271,-1.4696759700589417,-0.8272219038145145,Methane,0
3418,,41,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,0.651,0.282,3078,-0.42924563677356775,-1.2658482080440236,-0.8366025712704559,Methane,0
3419,,42,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,0.784,0.335,3078,-0.24334625863172918,-1.0936247471570706,-0.8502784885253414,Methane,0
3420,,43,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,0.972,0.407,3078,-0.028399474521698,-0.8989420935395421,-0.8705426190178441,Methane,0
3421,,44,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,1.942,0.717,3078,0.6637183698691331,-0.33267943838251673,-0.9963978082516498,Methane,0
3422,,45,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,3.103,1.016,3078,1.132369385466243,0.015873349156290163,-1.116496036309953,Methane,0
3423,,46,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,5.171,1.419,3078,1.6430660934140844,0.34995239817790563,-1.2931136952361788,Methane,0
3424,,47,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,6.487,1.625,3078,1.8698001742309183,0.4855078157817008,-1.3842923584492175,Methane,0
3425,,48,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,9.13,1.973,3078,2.211565694606877,0.6795552270404783,-1.5320104675663988,Methane,0
3426,,49,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,11.647,2.225,3078,2.455048636120515,0.7997569156182036,-1.6552917205023114,Methane,0
3427,,50,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,13.001,2.348,3078,2.5650262775800314,0.85356390196585,-1.7114623756141816,Methane,0
3428,,51,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,17.065,2.659,3078,2.8370295823586704,0.9779501122608827,-1.8590794700977877,Methane,0
3429,,52,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,20.94,2.877,3078,3.041661205442391,1.0567480845694108,-1.9849131208729802,Methane,0
3430,,53,,Methane,0,0,0,0,0.2495,-0.323,922.0,0.51,0.165,0.345,,,,318.0,24.238,3.068,3078,3.1879216495462956,1.1210258835050098,-2.066895766041286,Methane,0
3970,,35,,Methane,0,0,0,0,0.2495,-0.323,1127.0,0.75,0.46,0.29,,,,313.0,3.70932754880694,0.8229816296095438,3136,1.3108506065000567,-0.19482139980626326,-1.50567200630632,Methane,0
3971,,36,,Methane,0,0,0,0,0.2495,-0.323,1127.0,0.75,0.46,0.29,,,,313.0,9.04555314533622,1.920205734815619,3136,2.202273271796198,0.6524323338489602,-1.5498409379472378,Methane,0
3972,,37,,Methane,0,0,0,0,0.2495,-0.323,1127.0,0.75,0.46,0.29,,,,313.0,14.2516268980477,2.665782605748369,3136,2.656871068482006,0.9804976752015178,-1.6763733932804883,Methane,0
3973,,38,,Methane,0,0,0,0,0.2495,-0.323,1127.0,0.75,0.46,0.29,,,,313.0,19.4577006507592,3.040265726681125,3136,2.9682429120561924,1.1119449216905661,-1.8562979903656263,Methane,0
3974,,39,,Methane,0,0,0,0,0.2495,-0.323,1127.0,0.75,0.46,0.29,,,,313.0,24.6637744034707,3.278030097613881,3136,3.2053355437479327,1.1872426619798773,-2.0180928817680552,Methane,0
3975,,40,,Methane,0,0,0,0,0.2495,-0.323,1127.0,0.75,0.46,0.29,,,,313.0,30.1301518438177,3.555026437093275,3136,3.405526392751738,1.2683624998220044,-2.1371638929297334,Methane,0
3976,,41,,Methane,0,0,0,0,0.2495,-0.323,1127.0,0.75,0.46,0.29,,,,313.0,35.3362255965292,3.734197058026031,3136,3.56490865859944,1.317532817702939,-2.2473758408965008,Methane,0
4114,,13,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,5.78161670935453,2.72727272727272,3150,1.7546833510742197,1.0033021088637821,-0.7513812422104376,Methane,0
4115,,14,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,9.21629354966617,3.59358288770053,3150,2.2209729556235844,1.2791497236685616,-0.9418232319550228,Methane,0
4116,,15,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,15.6757364997374,4.23529411764705,3150,2.7521140710443746,1.4434527749598371,-1.3086612960845374,Methane,0
4117,,16,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,21.631498290699,4.9090909090909,3150,3.0741505066690253,1.591088773765902,-1.4830617329031233,Methane,0
4118,,17,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,27.0916163878559,5.5187165775401,3150,3.299224321642779,1.7081453291869202,-1.5910789924558586,Methane,0
4119,,18,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,34.5744965867563,5.90374331550802,3150,3.5431163174088525,1.7755866099824538,-1.7675297074263987,Methane,0
4120,,19,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,43.0540224834696,6.35294117647058,3150,3.762455663987699,1.8489178830680022,-1.913537780919697,Methane,0
4121,,20,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,52.0506253148007,6.60962566844919,3150,3.952216808721776,1.8885270211630483,-2.0636897875587277,Methane,0
4122,,21,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,66.5314586392035,7.18716577540106,3150,4.197674898046803,1.972296904228507,-2.225377993818296,Methane,0
4123,,22,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,94.5339877616194,7.82887700534759,3150,4.548959428691071,2.05781907766667,-2.4911403510244012,Methane,0
4124,,23,,Methane,0,0,0,0,0.2495,-0.323,957.0,0.72,0.24,0.48,74.9,10.7,,320.0,137.57461446958,8.37433155080214,3150,4.924166420612839,2.125171259696162,-2.7989951609166774,Methane,0
