,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
13982,99,OTSS-1-550,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,777.7,0.31,0.04,0.27,86.05,13.57,0.38,298,0.04594595,0.53007519,1224,3.139567115,0.520404473,0.996530953
13991,0,NEPB-3UK,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,982,0.62,0.2666,0.3534,79.26,11.89,8.12,273,0.75,3.257777778,1225,4.998968962,0.308213327,0.969779775
14001,10,NEPB-3UZ,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,582,0.29,0.1044,0.1856,74.73,7.28,15.88,273,0.333333333,2.191934156,1226,3.001371133,0.311273384,0.978225712
14010,19,NEPB-3UK,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,982,0.62,0.2666,0.3534,79.26,11.89,8.12,298,0.50929368,1.115241636,1227,2.641405298,0.375745412,0.969724457
14019,28,NEPB-3UZ,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,582,0.29,0.1044,0.1856,74.73,7.28,15.88,298,0.595415118,1.449814126,1228,2.212620863,0.321401214,0.987006219
14030,0,Z4700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,671,0.43,0.2,0.23,,10.55,2.72,273,0.414712987,1.9375,1229,3.051760431,0.327147613,0.990188668
14038,8,Z6800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,858,0.57,0.3,0.27,,7.29,2.7,273,0.263391589,2.6875,1230,3.784067394,0.320507561,0.994048646
14046,16,Z0800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,569,0.28,0.05,0.2,,,,273,0.107097187,1.6875,1231,3.413380214,0.215317683,0.97874231
14054,24,Z4900,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1142,0.85,0.52,0.32,,6.65,2.47,273,0.364272521,2.1875,1232,3.882851333,0.419231999,0.997512368
14063,33,Z2800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,886,0.57,0.28,0.29,,10.02,2.28,273,0.467817562,2.625,1233,3.895639614,0.317752526,0.992804996
14071,41,Z4950,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1316,1.14,0.81,0.33,,5.68,1.77,273,0.209043762,1.5625,1234,3.95572952,0.457175575,0.997292642
14079,49,Z4800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1033,0.69,0.4,0.29,,9.71,2.58,273,0.312233589,1.875,1235,3.634980725,0.40301498,0.996234533
14088,58,Z4700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,671,0.43,0.2,0.23,,10.55,2.72,298,0.672447134,1.756097561,1236,2.371143482,0.32518542,0.986247447
14095,65,Z6800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,858,0.57,0.3,0.27,,7.29,2.7,298,0.620583334,1.588850174,1237,2.515736274,0.36362139,0.98401281
14103,73,Z0800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,569,0.28,0.05,0.2,,,,298,0.415088623,1.379790941,1238,2.471350078,0.283744058,0.954272748
14111,81,Z4900,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1142,0.85,0.52,0.32,,6.65,2.47,298,0.312073928,1.212543554,1239,2.678157938,0.424780263,0.993857956
14119,89,Z2800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,886,0.57,0.28,0.29,,10.02,2.28,298,0.314034415,1.672473868,1240,2.872435272,0.31202537,0.984959915
14126,96,Z4950,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1316,1.14,0.81,0.33,,5.68,1.77,298,0.10550986,0.75261324,1241,2.757301219,0.468433721,0.997398769
14134,104,Z4800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1033,0.69,0.4,0.29,,9.71,2.58,298,0.724489159,1.965156794,1242,2.585822733,0.405670448,0.996249043
14142,0,TAC-0.5-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,660,0.28,0.04,0.24,83.48,12.98,3.53,273,0.040089087,0.947194719,1243,4.344108615,0.39763434,0.984386104
14150,8,TAC-0.5-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1076,0.44,0.06,0.38,84.57,9.46,3.03,273,0.013363029,0.508250825,1244,6.131737079,0.490983942,0.994657982
14159,17,TAC-0.5-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1268,0.55,0.05,0.5,90.49,7.39,2.12,273,0.028953229,0.438943894,1245,5.517188072,0.641210705,0.998265142
14169,27,TAC-0.5-900,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1480,0.71,0.23,0.48,89.42,7.04,2.08,273,0.033407572,0.369636964,1246,5.419853433,0.671259549,0.996974073
14178,36,TAC-0.25-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1161,0.38,0.03,0.35,88.44,8.53,3.02,273,0.028953229,0.669966997,1247,5.970127699,0.514948708,0.991550296
14188,46,TAC-1-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1804,0.85,0.19,0.66,89.93,8.07,2,273,0.022271715,0.346534653,1248,5.241448418,0.665689253,0.999225486
14198,56,TAC-2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1857,0.87,0.39,0.48,92.01,6.67,1.32,273,0.053452116,0.646864686,1249,5.068935523,0.668664243,0.998200711
14208,66,TAC-0.5-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,660,0.28,0.04,0.24,83.48,12.98,3.53,298,0.043778802,0.215946844,1250,2.941007453,0.73871027,0.997595127
14216,74,TAC-0.5-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1076,0.44,0.06,0.38,84.57,9.46,3.03,298,0.023041475,0.282392027,1251,4.159225634,0.607041519,0.996785248
14225,83,TAC-0.5-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1268,0.55,0.05,0.5,90.49,7.39,2.12,298,0.052995392,0.332225914,1252,3.621424046,0.682086612,0.995271199
14234,92,TAC-0.5-900,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1480,0.71,0.23,0.48,89.42,7.04,2.08,298,0.029953917,0.415282392,1253,3.376751641,0.49941045,0.992112669
14243,101,TAC-0.25-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1161,0.38,0.03,0.35,88.44,8.53,3.02,298,0.046082949,0.481727575,1254,3.753005846,0.624477263,0.99824009
14252,110,TAC-1-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1804,0.85,0.19,0.66,89.93,8.07,2,298,0.041474654,0.182724252,1255,3.171864809,0.727841232,0.996182031
14261,119,TAC-2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1857,0.87,0.39,0.48,92.01,6.67,1.32,298,0.082949309,0.398671096,1256,3.070077113,0.761509915,0.998261678
14270,0,RC-600-0.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,716,0.27,,,,,,298,0.03610675,0.300958517,1257,3.144611085,0.570433911,0.992889383
14282,12,RC-650-0.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,984,0.36,,,,,,298,0.023547881,0.323082166,1258,4.039178981,0.575268561,0.996989949
14293,23,RC-700-0.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1080,0.41,,,,,,298,0.01255887,0.178247409,1259,3.876717464,0.601808494,0.997672554
14307,37,RC-600-0.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,716,0.27,,,,,,273,0.015698587,0.423180318,1260,4.258162417,0.449164133,0.988771764
14320,50,RC-650-0.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,984,0.36,,,,,,273,0.009419152,0.445373868,1261,5.626159082,0.473680111,0.995990159
14331,61,RC-700-0.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1080,0.41,,,,,,273,0.018838305,0.59019115,1262,5.586649121,0.477333487,0.992667692
14342,72,RC-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1002,0.36,,,,,,298,0.035843582,0.499618991,1263,4.160834127,0.56698466,0.997478266
14352,82,RC-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1035,0.35,,,,,,298,0.032714997,0.410764864,1264,4.034293543,0.578758634,0.995563064
14362,92,RC-700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1572,0.58,,,,,,298,0.018696749,0.244253956,1265,4.105708537,0.640253328,0.998730988
14374,104,RC-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1002,0.36,,,,,,273,0.017247477,0.644270059,1266,5.672817716,0.466385443,0.992092203
14385,115,RC-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1035,0.35,,,,,,273,0.014095888,0.466527299,1267,5.783817318,0.483907908,0.993066725
14397,127,RC-700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1572,0.58,,,,,,273,0.012511466,0.344322681,1268,6.156447495,0.56791833,0.997223654
14409,139,RC-600-1.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1426,0.37,,,,,,298,0.041245077,0.448153258,1269,3.894674209,0.584864867,0.994046623
14418,148,RC-650-1.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1040,0.37,,,,,,298,0.022264676,0.347431543,1270,4.183072302,0.595162811,0.998291219
14428,158,RC-750-1.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1353,0.51,,,,,,298,0.023794783,0.257694757,1271,4.059118378,0.651480042,0.997968726
14438,168,RC-600-1.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1426,0.37,,,,,,273,0.011312177,0.515778674,1272,5.453123785,0.46582072,0.994653288
14451,181,RC-650-1.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1040,0.37,,,,,,273,0.004955895,0.426130333,1273,5.807164296,0.498894326,0.995801493
14464,194,RC-700-1.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1353,0.51,,,,,,273,0.009611076,0.280283733,1274,5.777717772,0.550324237,0.996316647
14476,0,LC-450-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,792,0.29,,,52.46,,3.53,273,0.012779553,0.635047416,1275,4.674839686,0.425679276,0.998437396
14486,10,LC-450-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1651,0.67,,,51.21,,3.85,273,0.014376997,0.535856915,1276,5.173600825,0.562799006,0.999733404
14497,21,LC-450-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1557,0.54,,,51.79,,4.27,273,0.019169329,0.337491759,1277,3.850580601,0.586996235,0.999655243
14507,31,LC-450-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,792,0.29,,,52.46,,3.53,298,0.030351438,0.466570947,1278,3.271499441,0.506676044,0.997678529
14518,42,LC-450-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1651,0.67,,,51.21,,3.85,298,0.020766773,0.277983797,1279,3.339442374,0.629985471,0.99970925
14528,52,LC-450-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1557,0.54,,,51.79,,4.27,298,0.012779553,0.277904559,1280,2.663124658,0.566475161,0.999210131
14538,62,LC-500-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,833,0.31,,,52.98,,3.24,273,0.014423077,0.632569423,1281,4.940856618,0.440353499,0.997172202
14549,73,LC-500-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1924,0.79,,,53.24,,3.64,273,0.022435897,0.395494451,1282,4.898874449,0.655198786,0.999902262
14560,84,LC-500-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1667,0.72,,,53.35,,4.04,273,0.009615385,0.365723498,1283,4.399661164,0.590614114,0.999237221
14571,95,LC-500-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,833,0.31,,,52.98,,3.24,298,0.03525641,0.524079634,1284,3.430731353,0.530944191,0.998222347
14581,105,LC-500-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1924,0.79,,,53.24,,3.64,298,0.024038462,0.207763251,1285,3.223053688,0.700340873,0.999006849
14591,115,LC-500-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1667,0.72,,,53.35,,4.04,298,0.017628205,0.286751292,1286,3.031648859,0.632901721,0.999473978
14601,125,LC-550-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1087,0.45,,,53.3,,2.55,273,0.014376997,0.633663366,1287,5.064870899,0.507815827,0.999372711
14611,135,LC-550-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1883,0.9,,,58.75,,3.04,273,0.023961661,0.316831683,1288,3.590527016,0.68905326,0.999619957
14621,145,LC-550-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1311,0.56,,,59.62,,3.65,273,0.022364217,0.514851485,1289,3.661083235,0.54767651,0.998793182
14631,155,LC-550-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1087,0.45,,,53.3,,2.55,298,0.014376997,0.306930693,1290,3.502434567,0.572664047,0.999515671
14642,166,LC-550-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1883,0.9,,,58.75,,3.04,298,0.030351438,0.188118812,1291,2.177099535,0.715590325,0.999605845
14651,175,LC-550-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1311,0.56,,,59.62,,3.65,298,0.014376997,0.247524752,1292,2.420825735,0.568866498,0.998953843
14660,0,HSM-550-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1118,0.41,,,80.21,,4.94,273,0.010628443,0.612841315,1293,5.482286814,0.441595234,0.996952217
14672,12,HSM-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1523,0.56,,,78.35,,3.68,273,0.018393171,0.376993401,1294,5.759999267,0.556115546,0.995841005
14684,24,HSM-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1661,0.64,,,83.24,,2.53,273,0.00764364,0.235666283,1295,5.960660632,0.617113844,0.998582803
14696,36,HSM-550-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1118,0.41,,,80.21,,4.94,298,0.019955198,0.294460253,1296,4.067368467,0.567442451,0.994811103
14707,47,HSM-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1523,0.56,,,78.35,,3.68,298,0.02148998,0.3180178,1297,3.932943588,0.627427885,0.999346895
14719,59,HSM-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1661,0.64,,,83.24,,2.53,298,0.021514197,0.22371496,1298,3.806979711,0.671818534,0.999146547
14731,71,HSM-550-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1696,0.64,,,81.56,,4.34,273,0.01986755,0.469014762,1299,6.44860435,0.609843998,0.998717714
14743,83,HSM-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2319,0.93,,,82.13,,3.27,273,0.021523179,0.416851653,1300,6.031459609,0.696028142,0.999644049
14755,95,HSM-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2178,0.98,,,86.32,,1.89,273,0.013245033,0.247499599,1301,5.355948848,0.709202287,0.999720904
14766,106,HSM-550-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1696,0.64,,,81.56,,4.34,298,0.036423841,0.416657417,1302,4.24561305,0.67157969,0.999600048
14776,116,HSM-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2319,0.93,,,82.13,,3.27,298,0.026490066,0.299468472,1303,3.680704544,0.730436216,0.999451163
14787,127,HSM-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2178,0.98,,,86.32,,1.89,298,0.028145695,0.2212346,1304,3.362089576,0.751777831,0.999687561
14797,137,HSM-550-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1354,0.51,,,80.13,,3.88,273,0.019521649,0.593023256,1305,5.883293875,0.518969474,0.997335713
14808,148,HSM-600-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2195,0.88,,,83.21,,2.47,273,0.037891142,0.441860465,1306,6.017379665,0.711014,0.998624397
14819,159,HSM-650-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2054,0.88,,,90.78,,1.33,273,0.019651635,0.337209302,1307,5.754521987,0.675281066,0.999346724
14830,170,HSM-550-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1354,0.51,,,80.13,,3.88,298,0.031817215,0.395348837,1308,4.263636016,0.607033867,0.997042532
14841,181,HSM-600-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2195,0.88,,,83.21,,2.47,298,0.019740263,0.162790698,1309,3.372453104,0.781293883,0.999441143
14851,191,HSM-650-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2054,0.88,,,90.78,,1.33,298,0.044059605,0.302325581,1310,3.313367956,0.737160631,0.999810059
14860,0,PS-400-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,756,0.28,,,81.23,,3.24,273,0.023696682,0.567514677,1311,4.459523246,0.48079607,0.994647439
14871,11,PS-400-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,856,0.38,,,82.36,,3.56,273,0.011058452,0.489236791,1312,4.574716885,0.500101337,0.999512611
14882,22,PS-400-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1394,0.56,,,82.93,,3.99,273,0.014218009,0.391389432,1313,5.151510336,0.579640306,0.99917826
14894,34,PS-400-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,756,0.28,,,81.23,,3.24,298,0.039494471,0.401174168,1314,3.379110341,0.628470629,0.999592858
14904,44,PS-400-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,856,0.38,,,82.36,,3.56,298,0.02685624,0.205479452,1315,3.165378811,0.676846972,0.999228613
14914,54,PS-400-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1394,0.56,,,82.93,,3.99,298,0.048973144,0.362035225,1316,3.268870358,0.684851509,0.999197634
14924,64,PS-450-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1666,0.66,,,86.18,,2.53,273,0.019519065,0.426035503,1317,5.951378641,0.633224599,0.999387012
14935,75,PS-450-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2273,0.95,,,84.32,,3.02,273,0.029075373,0.390532544,1318,5.605377502,0.712799142,0.99958143
14946,86,PS-450-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2419,1.12,,,85.24,,3.45,273,0.022609978,0.295857988,1319,5.177178782,0.721240208,0.99966673
14956,96,PS-450-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1666,0.66,,,86.18,,2.53,298,0.046590544,0.319526627,1320,3.81252777,0.76010715,0.999639606
14965,105,PS-450-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2273,0.95,,,84.32,,3.02,298,0.038556062,0.26035503,1321,3.498965591,0.768801769,0.999761915
14975,115,PS-450-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2419,1.12,,,85.24,,3.45,298,0.052951963,0.284023669,1322,3.207460641,0.805641807,0.999667456
14984,124,PS-500-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2136,0.88,,,88.2,,1.96,273,0.035714286,0.428015564,1323,4.853682112,0.672835733,0.999109187
14994,134,PS-500-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3125,1.43,,,87.64,,2.07,273,0.026397516,0.194552529,1324,4.915360429,0.814553373,0.99975049
15003,143,PS-500-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3259,1.58,,,89.34,,2.43,273,0.037267081,0.321011673,1325,4.506655994,0.79940704,0.999858891
15013,153,PS-500-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2136,0.88,,,88.2,,1.96,298,0.054347826,0.359922179,1326,3.272261115,0.748574751,0.999308552
15023,163,PS-500-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3125,1.43,,,87.64,,2.07,298,0.035714286,0.145914397,1327,3.095690838,0.898719876,0.999766645
15032,172,PS-500-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3259,1.58,,,89.34,,2.43,298,0.074534161,0.252918288,1328,3.179427072,0.94688098,0.999868318
15041,0,MNPC-750-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2803,1.63,0.42,1.21,79.55,,5.19,298,0.032786885,0.298805685,1329,3.702711396,0.706633267,0.999390144
15050,9,MNPC-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2507,1.42,0.34,1.08,70.65,,8.1,298,0.074941452,0.398061591,1330,2.74055036,0.760094249,0.999669305
15058,17,MNPC-800-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2919,1.83,0.29,1.54,78.09,,3.89,298,0.044496487,0.309756272,1331,3.283150629,0.736650585,0.999106899
15067,26,MNPC-800-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2919,1.83,0.29,1.54,78.09,,3.89,273,0.037817467,0.487465181,1332,5.576571112,0.719323573,0.999718822
15075,34,MNPC-750-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2803,1.63,0.42,1.21,79.55,,5.19,273,0.018974275,0.428969359,1333,6.222528628,0.660154128,0.999865314
15086,45,MNPC-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2507,1.42,0.34,1.08,70.65,,8.1,273,0.035425201,0.370473538,1334,4.783932719,0.680932611,0.998749163
15095,54,MNPC-750-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2776,1.83,0.52,1.31,78.09,,3.89,298,0.080097087,0.504109589,1335,3.134884767,0.72327511,0.99879426
15103,62,MNPC-750-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1174,0.74,0.27,0.47,61.04,,14.63,298,0.031553398,0.317808219,1336,2.747135771,0.597695268,0.999419321
15112,71,MNPC-750-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2776,1.83,0.52,1.31,78.09,,3.89,273,0.034113944,0.384615385,1337,4.396107398,0.701876138,0.999597106
15121,80,MNPC-750-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1174,0.74,0.27,0.47,61.04,,14.63,273,0.022038035,0.557692308,1338,4.954388125,0.561561097,0.999875997
15131,0,C-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,718,0.27,,,,,,273,0.015647034,0.63654141,1339,4.719854698,0.398859889,0.990373063
15141,10,C-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1082,0.41,,,,,,273,0.014090247,0.60243281,1340,5.894091249,0.48248272,0.997028835
15152,21,C-600-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1172,0.43,,,,,,273,0.009399361,0.420561323,1341,6.136845586,0.493840623,0.996452068
15164,33,C-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,718,0.27,,,,,,298,0.020223579,0.37522978,1342,3.619287416,0.493869741,0.995536423
15176,45,C-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1082,0.41,,,,,,298,0.018657996,0.307030171,1343,4.029363688,0.575712241,0.998575188
15187,56,C-600-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1172,0.43,,,,,,298,0.017095345,0.250194232,1344,4.275507516,0.576887794,0.9963816
15196,65,C-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,885,0.33,,,,,,273,0.02052381,0.811428571,1345,5.119638505,0.425885267,0.993204669
15207,76,C-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1211,0.44,,,,,,273,0.017339286,0.582857143,1346,6.301122072,0.484811503,0.994981135
15218,87,C-650-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1513,0.57,,,,,,273,0.012595238,0.365714286,1347,5.056930065,0.460147651,0.990019304
15229,98,C-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,885,0.33,,,,,,298,0.025104167,0.4,1348,3.859576597,0.54076807,0.996748113
15239,108,C-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1211,0.44,,,,,,298,0.03447619,0.388571429,1349,4.165048836,0.622567068,0.997318472
15250,119,C-650-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1513,0.57,,,,,,298,0.042321429,0.514285714,1350,3.721235559,0.56656923,0.99708489
15260,129,C-700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,878,0.32,,,,,,273,0.018157643,0.640462902,1351,5.110053896,0.461212509,0.990493455
15272,141,C-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1233,0.45,,,,,,273,0.030342446,0.754185981,1352,5.307689346,0.47419356,0.991617801
15284,153,C-700-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1817,0.67,,,,,,273,0.009028895,0.51644436,1353,5.97437063,0.467917035,0.997201501
15296,165,C-700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,878,0.32,,,,,,298,0.042595571,0.599407183,1354,3.856176082,0.542274513,0.998259732
15307,176,C-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1233,0.45,,,,,,298,0.039573676,0.475451708,1355,3.762138084,0.580929599,0.997513183
15318,187,C-700-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1817,0.67,,,,,,298,0.027391501,0.351401633,1356,4.018468884,0.581783569,0.996793569
15329,0,BAC-650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1227,0.575,0.031,0.544,84.68,10.32,0.61,273,0.035326269,0.827037773,1357,6.729145139,0.570699381,0.99644485
15339,10,RHC-650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,821,0.541,0.132,0.409,77.75,12.76,0.65,273,0.016959406,0.731610338,1358,7.685032118,0.483978146,0.995972153
15352,23,PSC-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,802,0.456,0.032,0.424,78.39,14.94,0.61,273,0.02766277,0.731610338,1359,6.107034555,0.512708707,0.993420297
15364,35,CSC-650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1182,0.556,0.034,0.522,83.53,11.9,0.06,273,0.047592123,1.001988072,1360,6.876534613,0.546250255,0.994915062
15377,48,ANC-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,662,0.386,0.044,0.342,71.79,10.6,0.52,273,0.021476645,0.365805169,1361,4.410198234,0.528541453,0.994357895
15389,60,BAC-650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1227,0.575,0.031,0.544,84.68,10.32,0.61,298,0.052872253,0.181488203,1362,4.60285123,0.76363853,0.990381759
15397,68,RHC-650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,821,0.541,0.132,0.409,77.75,12.76,0.65,298,0.043404905,0.190562613,1363,4.988039506,0.765376152,0.9934169
15405,76,PSC-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,802,0.456,0.032,0.424,78.39,14.94,0.61,298,0.051504338,0.154264973,1364,4.288526749,0.753829575,0.987199969
15413,84,CSC-650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1182,0.556,0.034,0.522,83.53,11.9,0.06,298,0.050165893,0.181488203,1365,4.754542234,0.76667139,0.990942538
15421,92,ANC-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,662,0.386,0.044,0.342,71.79,10.6,0.52,298,0.054176316,0.090744102,1366,3.354881052,0.7624205,0.985631753
